adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,runtime
False,/sCDWoyRutBPVHzVGB2nmXE8oxaX.jpg,"['Drama', 'Romance']",4347,en,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",62.752,/hMRIyBjPzxaSXWM06se3OcNjIQa.jpg,2007-02-27,Atonement,False,7.647,4095,
False,/gKvbO1OcIHrSW9XmABjgxHgqBF3.jpg,['Drama'],177945,ja,そして父になる,Ryota Nonomiya is a successful businessman driven by money. He learns that his biological son was switched with another child after birth. He must make a life-changing decision and choose his true son or the boy he raised as his own.,25.572,/fzSDVHdDL6Oqv7NWAUikoRxSHmp.jpg,2013-09-28,"Like Father, Like Son",False,7.646,670,
False,/mrVUkTJHY8MeZRvBDxxmnAhRcxa.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Animation']",144288,ja,ベルセルク 黄金時代篇III 降臨,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",31.295,/bnUFAGt3i6YqDGgNe7q6Jw26QvS.jpg,2013-02-01,Berserk: The Golden Age Arc III - The Advent,False,7.653,344,
False,/yiICtZHs5LffTr8044j7312B0DH.jpg,['Comedy'],24160,it,Amici miei - Atto II°,"The four old friends meet on the grave of the fifth of them, Perozzi, who died at the end of the first episode. Time has passed but they are still up for adventures and cruel jokes, and while they recall the one they created together with the late friend, new ones are on their way, starting right there at the cemetery.",12.034,/41SuhxZJHPMT1heh6zxi6AjeC4M.jpg,1982-12-22,My Friends Act II,False,7.646,333,
False,/cyecB7godJ6kNHGONFjUyVN9OX5.jpg,"['Action', 'Science Fiction', 'Adventure']",1726,en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",119.592,/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,2008-04-30,Iron Man,False,7.644,25946,
False,/7SYNEG50fKODsTP6h9phYM3BueV.jpg,"['Western', 'Adventure']",995,en,Stagecoach,"A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",35.438,/b4RUzWOalyPbUu66TT147b5iR0M.jpg,1939-03-03,Stagecoach,False,7.645,1073,
False,/xg27NrXi7VXCGUr7MG75UqLl6Vg.jpg,"['Animation', 'Family', 'Adventure', 'Comedy']",1022789,en,Inside Out 2,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a successful operation by all accounts, aren’t sure how to feel when Anxiety shows up. And it looks like she’s not alone.",4599.773,/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,2024-06-11,Inside Out 2,False,7.648,2043,
False,/lNUP9ymEHolzjLIHyoAkpHRQZxq.jpg,"['Drama', 'Romance']",110160,fr,Laurence Anyways,The story of an impossible love between a woman named Fred and a transgender woman named Laurence who reveals her inner desire to become her true self.,25.433,/d8BpJ9qOQE7VFFqaV1XDdGfMsP7.jpg,2012-05-18,Laurence Anyways,False,7.644,840,
False,/rTf1rucbSn8IaW4AU11lvBk3JmX.jpg,"['Crime', 'Drama', 'TV Movie']",12219,en,12 Angry Men,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices.",39.17,/whDdYx3lh1LHTN0VlPFt51fX29g.jpg,1997-08-17,12 Angry Men,False,7.643,339,
False,/uC54rlRdLMZ46fnrz5SoVYleNyv.jpg,['Drama'],4995,en,Boogie Nights,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",52.21,/wnE24UPCPQsQnbBOu4zVE2qaDNm.jpg,1997-10-07,Boogie Nights,False,7.643,3060,
False,/a2pPepVPtKY7E4XEkT7W3ZxUOY5.jpg,"['Comedy', 'Drama']",580175,da,Druk,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,42.754,/aDcIt4NHURLKnAEu7gow51Yd00Q.jpg,2020-09-24,Another Round,False,7.641,3124,
False,/sWPxNdAgKfTIeZ3H17EheDAsci6.jpg,['Comedy'],498249,fr,Mauvaises herbes,"Wael, a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique. When this unconventional duo swindles the wrong guy, Victor, an old acquaintance of Monique now in charge of a support organization for troubled teens, they have no choice but to become his interim secretary and educator in order to redeem themselves.",16.155,/sJJWdXTi7ybxLd3mSILD7XxwYzh.jpg,2018-11-21,Bad Seeds,False,7.642,588,
False,/aU6Mj8yFZhOnTpXjobqcwrB4KPP.jpg,['Drama'],74308,en,Detachment,"A chronicle of three weeks in the lives of several high school teachers, administrators and students through the eyes of substitute teacher, Henry Barthes. Henry roams from school to school, imparting modes of knowledge, but never staying long enough to form any semblance of sentient attachment.",42.725,/lw1wlekuMMKxmYg7v01vB7Snkq6.jpg,2011-04-24,Detachment,False,7.642,1612,
False,/foS1hXCMagcl3GnK0hJHslNw9Ne.jpg,"['Thriller', 'Horror', 'Mystery']",11482,en,Le locataire,A quiet and inconspicuous man rents an apartment in France where he finds himself drawn into a rabbit hole of dangerous paranoia.,31.381,/4Qhzb1ICFMqE3isWoln497qSH7n.jpg,1976-05-26,The Tenant,False,7.642,1072,
False,/70AV2Xx5FQYj20labp0EGdbjI6E.jpg,"['Crime', 'Action', 'Adventure', 'Thriller']",637649,en,Wrath of Man,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",124.245,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,2021-04-22,Wrath of Man,False,7.64,5107,
False,/sAjxWqwNAYc7ylEyXN7oFI486oL.jpg,"['Animation', 'Family', 'Comedy']",589739,en,Hair Love,"When dad has to unexpectedly step in for mom to do his daughter Zuri’s hair before a big event, what seems like a simple task is anything but as these locks have a mind of their own!",14.327,/pm9uRa7031Z56unxNE8AqE8f2wg.jpg,2019-08-14,Hair Love,False,7.626,451,
False,/9PxXSAnbVfvFacsGTJu1aXEWVg7.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']",573171,es,Huevitos Congelados,"In the final Huevos adventure, Toto and his family will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to do so, they will have to overcome some obstacles that will teach them how important teamwork is.",65.535,/8xCO3IarklLD4tK1rPn0e4gSMoV.jpg,2022-12-14,Little Eggs: A Frozen Rescue,False,7.641,338,
False,/o53YZOxru84Z9wgZwbwqF25bdOl.jpg,['Drama'],261,en,Cat on a Hot Tin Roof,"An alcoholic ex-football player drinks his days away, having failed to come to terms with his sexuality and his real feelings for his football buddy who died after an ambiguous accident. His wife is crucified by her desperation to make him desire her: but he resists the affections of his wife. His reunion with his father—who is dying of cancer—jogs a host of memories and revelations for both father and son.",27.857,/vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg,1958-08-29,Cat on a Hot Tin Roof,False,7.641,729,
False,/xQyGkQ8ICa4lgifGr3oZjkm3AJ2.jpg,['Drama'],804095,en,The Fabelmans,"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",54.814,/h7llKkqkkJtJrTOaDLuVeUYDQ7I.jpg,2022-11-11,The Fabelmans,False,7.637,2195,
False,/fSmCPURM80YLuXNvSmU6zoJ52ZN.jpg,['Drama'],29154,en,Stand and Deliver,"Jaime Escalante is a mathematics teacher in a school in a hispanic neighbourhood. Convinced that his students have potential, he adopts unconventional teaching methods to try and turn gang members and no-hopers into some of the country's top algebra and calculus students.",23.443,/A9pfzwk02iNl6i9wyk8lNcBkvc.jpg,1988-03-11,Stand and Deliver,False,7.64,356,
False,/tcMVpjdEpsXrbPtVrSmh4uDBSiy.jpg,"['Drama', 'Family', 'Fantasy']",19101,en,A Little Princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth.",29.476,/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,1995-05-10,A Little Princess,False,7.64,936,
False,/aqZookq6pJmIT9lVIjDsBY2MNpK.jpg,"['Crime', 'Thriller']",14580,en,The Big Heat,"After the suspicious suicide of a fellow cop, tough homicide detective Dave Bannion takes the law into his own hands when he sets out to smash a vicious crime syndicate. Preserved by the Academy Film Archive in partnership with Sony Pictures Entertainment in 1997.",17.086,/n1xdAX2g6PU3aqQXmZtY9gXvvEz.jpg,1953-10-14,The Big Heat,False,7.64,478,
False,/xY5sgU09cOsvEAgJZaYo2aOZEFi.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']",10633,en,In the Heat of the Night,"African-American Philadelphia police detective Virgil Tibbs is arrested on suspicion of murder by Bill Gillespie, the racist police chief of tiny Sparta, Mississippi. After Tibbs proves not only his own innocence but that of another man, he joins forces with Gillespie to track down the real killer. Their investigation takes them through every social level of the town, with Tibbs making enemies as well as unlikely friends as he hunts for the truth.",32.326,/fvqHTabYej3LwzKRRZCm6jV3g0O.jpg,1967-08-02,In the Heat of the Night,False,7.633,1024,
False,/noPMcHv45ngiwAUd71s6FyDZoLW.jpg,"['Science Fiction', 'Animation', 'Drama']",225745,ja,劇場版 STEINS;GATE 負荷領域のデジャヴ,"One year after the events of the anime, Rintarou begins to feel the repercussions of extensive time travel, and eventually completely fades from reality. Kurisu, being the only companion to remember him, now must find a way to bring him back.",32.413,/bXhogkZCR0aOQ077rfMULYbDmtH.jpg,2013-04-20,Steins;Gate: The Movie - Load Region of Déjà Vu,False,7.638,326,
False,/uhAUA9iX2RfR9cUlA5FL6Srscvg.jpg,"['Crime', 'Thriller', 'Romance']",320007,de,Victoria,A young Spanish woman who has newly moved to Berlin finds her flirtation with a local guy turn potentially deadly as their night out with his friends reveals a dangerous secret.,27.332,/9P8QgfoMcFX7vp2Gj2cYFecHVRZ.jpg,2015-06-11,Victoria,False,7.6,1178,
False,/q3jiq1PRpOGnRScbj3cur7RkZYv.jpg,"['Action', 'Adventure', 'Drama', 'Fantasy']",221731,ja,るろうに剣心 京都大火編,"Kenshin has settled into his new life with Kaoru and his other friends when he is approached with a request from the Meiji government. Makoto Shishio, a former assassin like Kenshin, was betrayed, set on fire and left for dead. He survived, and is now in Kyoto, plotting with his gathered warriors to overthrow the new government. Against Kaoru's wishes, Kenshin reluctantly agrees to go to Kyoto and help keep his country from falling back into civil war.",36.636,/gI2xYpJPQOsmFblvowkW2IgEHkC.jpg,2014-08-01,Rurouni Kenshin Part II: Kyoto Inferno,False,7.636,552,
False,/1ZIeGwD2lMlLMr4u6IIR302jqhD.jpg,"['Crime', 'Comedy', 'Action', 'Adventure']",207703,en,Kingsman: The Secret Service,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,103.889,/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg,2014-12-13,Kingsman: The Secret Service,False,7.636,16345,
False,/gt4EnUGbbGbNOX0q47YII3WxB48.jpg,"['Science Fiction', 'Drama']",13363,en,The Man from Earth,"An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he never ages and has walked the earth for 14,000 years.",37.527,/V086R82gNgWrotaXZFO4JhdgB1.jpg,2007-06-10,The Man from Earth,False,7.636,2393,
False,/2nGKhDksmoDdkllXm5D5gy2urCg.jpg,"['Animation', 'Adventure', 'Family']",313297,en,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",52.253,/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg,2016-08-18,Kubo and the Two Strings,False,7.635,3493,
False,/k63u1PAW8aL7hy1Rwtn0d0oy4rn.jpg,"['Drama', 'Adventure', 'History']",9912,en,The World's Fastest Indian,"The life story of New Zealander Burt Munro, who spent years building a 1920 Indian motorcycle—a bike which helped him set the land-speed world record at Utah's Bonneville Salt Flats in 1967.",35.788,/i7obsEYXjo725H9vneFqxxUiZw7.jpg,2005-10-12,The World's Fastest Indian,False,7.6,727,
False,/vRRnLUJpwPyPd8W0GrFpmHBnc9R.jpg,['Drama'],4497,es,Viridiana,"Viridiana is preparing to start her life as a nun when she is sent, somewhat unwillingly, to visit her aging uncle, Don Jaime. He supports her; but the two have met only once. Jaime thinks Viridiana resembles his dead wife. Viridiana has secretly despised this man all her life and finds her worst fears proven when Jaime grows determined to seduce his pure niece. Viridiana becomes undone as her uncle upends the plans she had made to join the convent.",17.774,/yFnUCrPY3ffjkqOkOupLro3sO7X.jpg,1962-04-01,Viridiana,False,7.635,492,
False,/qNQOEzm6xJ2hgWDImzkIox27aiV.jpg,"['Drama', 'Thriller']",55,es,Amores perros,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",50.031,/mXc2QcFXUTQz2wU7S0zgeG5C3Bg.jpg,2000-06-16,Amores Perros,False,7.635,2524,
False,/rGQfNRjy7ATNKKwgFXolVIngC7j.jpg,['Drama'],28580,en,The Lost Weekend,"Don Birnam, a long-time alcoholic, has been sober for ten days and appears to be over the worst... but his craving has just become more insidious. Evading a country weekend planned by his brother and girlfriend, he begins a four-day bender that just might be his last - one way or another.",25.595,/8ggIOoCzt8xT2ePl8DdlRtXgcOh.jpg,1945-11-29,The Lost Weekend,False,7.634,561,
False,/4v4qmWVV8XrquULVfHoDl0W4kMF.jpg,"['War', 'Drama', 'History']",728118,sr,"Quo Vadis, Aida?","Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people – rescue or death? Which move should she take?",24.252,/eQy2Tgvmx0FkK8vMMqMW4aX5UXQ.jpg,2021-02-26,"Quo Vadis, Aida?",False,7.637,369,
False,/jqz8FwISQfyum47PUqgPTGtmiMk.jpg,['Drama'],627725,en,The Banker,"In the 1960s, two entrepreneurs hatch an ingenious business plan to fight for housing integration—and equal access to the American Dream.",43.593,/biXzsw22U6vSd0XktmZwAOc4uik.jpg,2020-03-06,The Banker,False,7.633,886,
False,/xaJRjwFyh68mJRwFWEZ8XZ287zM.jpg,"['Crime', 'Drama']",12093,sv,Lilja 4-Ever,"Lilja lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilja hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilja arrives her life quickly enters a downward spiral.",31.939,/5i1uhvcdv2Iogx0Bb1znvUmkCvN.jpg,2002-08-23,Lilya 4-ever,False,7.633,532,
False,/uXd9qh7ZwxbfiIAb4g4wD1oCKzd.jpg,"['Drama', 'Thriller']",702,en,A Streetcar Named Desire,A fading southern belle moves in with her sister in New Orleans where her ferocious brother-in-law takes stabs at her sanity.,37.138,/aicdlO5vt7z2ARm279eGzJeYCLQ.jpg,1951-09-19,A Streetcar Named Desire,False,7.632,1314,
False,/d5HjGve67GkNC9lWpzZVKSotLlT.jpg,"['Drama', 'Mystery']",1939,en,Laura,A police detective falls in love with the woman whose murder he's investigating.,44.219,/j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,1944-10-11,Laura,False,7.631,773,
False,/2ddVTlMyATZdvUHE7DPExA2X6xF.jpg,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Drama']",381289,en,A Dog's Purpose,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,75.174,/3jcNvhtVQe5Neoffdic39fRactM.jpg,2017-01-19,A Dog's Purpose,False,7.627,3224,
False,/wpvN3EEwy1K5OkNjvnBoOGdgyIB.jpg,['Comedy'],13386,it,Ricomincio da tre,"Gaetano, a young Neapolitan, decides to leave home, work and friends, to look for other moments of life and meet other people.",8.449,/lS0X9KScgkUbhiu6lOHBya8z9R2.jpg,1981-03-05,I'm Starting from Three,False,7.628,658,
False,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,['Drama'],10637,en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",41.326,/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,2000-09-29,Remember the Titans,False,7.628,2587,
False,/obXJDyy5gORwabqBkadEU0cxlqd.jpg,"['Comedy', 'Romance']",981,en,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",26.281,/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,1940-12-05,The Philadelphia Story,False,7.628,833,
False,/mTw4n5MYQMftHuGsSmBrgMu7C1H.jpg,"['Drama', 'History']",746,en,The Last Emperor,"A dramatic history of Pu Yi, the last of the Emperors of China, from his lofty birth and brief reign in the Forbidden City, the object of worship by half a billion people; through his abdication, his decline and dissolute lifestyle; his exploitation by the invading Japanese, and finally to his obscure existence as just another peasant worker in the People's Republic.",33.453,/7TILJhdeJAaEyDiwvJZMo9SQBoe.jpg,1987-10-04,The Last Emperor,False,7.6,1628,
False,/rJTvp1rUp1NWODDOGJj06z0ZSZv.jpg,"['Drama', 'Adventure']",9343,de,Fitzcarraldo,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",22.507,/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,1982-03-02,Fitzcarraldo,False,7.626,728,
False,/nfSaFuQkLqnCrwf300wM3xIY5sT.jpg,"['Crime', 'Thriller']",11657,fr,Le Cercle rouge,"When French criminal Corey gets released from prison, he resolves to never return. He is quickly pulled back into the underworld, however, after a chance encounter with escaped murderer Vogel. Along with former policeman and current alcoholic Jansen, they plot an intricate jewel heist. All the while, quirky Police Commissioner Mattei, who was the one to lose custody of Vogel, is determined to find him.",28.737,/w56La43IJnGpLepgqfGCAZsbQPp.jpg,1970-10-19,Le Cercle Rouge,False,7.624,602,
False,/4vbL72K9uVaMLhnvmdg1So7kqex.jpg,"['Drama', 'Fantasy']",4495,es,El espíritu de la colmena,"In 1940, in the immediate aftermath of the Spanish Civil War, a young girl living on the Castilian plain is haunted after attending a screening of James Whale's 1931 film Frankenstein and hearing from her sister that the monster is not dead, instead existing as a spirit inhabiting a nearby barn.",15.791,/p2wx4EWasQaPGxnbS2IsW74ewVN.jpg,1973-10-08,The Spirit of the Beehive,False,7.625,337,
False,/6L1Co3uRWuoaqDxpWvGDvgXms7T.jpg,['Drama'],976,en,Sweet Smell of Success,"New York City newspaper writer J.J. Hunsecker holds considerable sway over public opinion with his Broadway column, but one thing that he can't control is his younger sister, Susan, who is in a relationship with aspiring jazz guitarist Steve Dallas. Hunsecker strongly disapproves of the romance and recruits publicist Sidney Falco to find a way to split the couple, no matter how ruthless the method.",14.447,/4SzW8u7avVczndyR3UbU87ZpE0V.jpg,1957-07-04,Sweet Smell of Success,False,7.625,471,
False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,"['Science Fiction', 'Adventure', 'Action']",76600,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",205.991,/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,2022-12-14,Avatar: The Way of Water,False,7.623,11515,
False,/2nlNhsOpOf3n4RWVkdlF9xqeCjQ.jpg,"['Mystery', 'Thriller', 'Crime']",793,en,Blue Velvet,"Clean-cut Jeffrey Beaumont realizes his hometown is not so normal when he discovers a human ear in a field, the investigation soon catapulting him toward a disturbed nightclub singer and a drug-addicted sadist.",54.504,/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg,1986-09-19,Blue Velvet,False,7.624,3195,
False,/dssCw0mUmD4EriUmkwB3PnsGu4q.jpg,"['Animation', 'Action', 'Fantasy']",841755,en,Mortal Kombat Legends: Battle of the Realms,"The Earthrealm heroes must journey to the Outworld and fight for the survival of their homeland, invaded by the forces of evil warlord Shao Kahn, in the tournament to end all tournaments: the final Mortal Kombat.",41.142,/ablrE8IbWcIrAxMmm4gnPn75AMS.jpg,2021-08-30,Mortal Kombat Legends: Battle of the Realms,False,7.623,418,
False,/oslUsPw3PUhDVK7a5soTvCAuaO7.jpg,"['Comedy', 'Horror']",513434,ja,カメラを止めるな！,"Real zombies arrive and terrorize the crew of a zombie film being shot in an abandoned warehouse, said to be the site of military experiments on humans.",26.408,/rws34k2bqYVo2B5MkhKAbV8925j.jpg,2017-11-04,One Cut of the Dead,False,7.623,791,
False,/8xkYZIkrlwXNBmDnFx6fBTFSGei.jpg,"['Comedy', 'Romance', 'War']",38251,it,Mediterraneo,"Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission is to spot enemy ships and to hold the island in case of attack. The village of the island seems abandoned and there isn't a single enemy in sight, so the soldiers begin to relax a little. Things change when their ship is hit and destroyed by the enemy, and the soldiers find themselves abandoned there.",17.836,/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,1991-01-31,Mediterraneo,False,7.623,983,
False,/41ocXijKgjMS17QXydzKdwCaTsU.jpg,"['Family', 'Animation']",14813,en,Mickey's Christmas Carol,"Ebenezer Scrooge is far too greedy to understand that Christmas is a time for kindness and generosity. But with the guidance of some new found friends, Scrooge learns to embrace the spirit of the season. A retelling of the classic Dickens tale with Disney's classic characters.",26.618,/9YiAyAPidplNerey3ngCz9u7TJM.jpg,1983-10-19,Mickey's Christmas Carol,False,7.623,869,
False,/gkyYZSevVI6zbGrLDmSo9Im88Qv.jpg,"['Comedy', 'Drama']",10322,en,Being There,"A simple-minded gardener named Chance has spent all his life in the Washington D.C. house of an old man. When the man dies, Chance is put out on the street with no knowledge of the world except what he has learned from television.",30.845,/3RO3jbCKEey2T9bYFkYt9xpwen9.jpg,1979-12-19,Being There,False,7.623,945,
False,/8D0tbahTduvTkSo1Aqn3dVVg9mk.jpg,['Western'],576,en,The Wild Bunch,"An aging group of outlaws look for one last big score as the ""traditional"" American West is disappearing around them.",36.564,/8j9yEC3xjy1PJDSizIbaxcHaSph.jpg,1969-06-19,The Wild Bunch,False,7.623,1144,
False,/o8dPH0ZSIyyViP6rjRX1djwCUwI.jpg,"['Mystery', 'Thriller', 'Horror']",419430,en,Get Out,"Chris and his girlfriend Rose go upstate to visit her parents for the weekend. At first, Chris reads the family's overly accommodating behavior as nervous attempts to deal with their daughter's interracial relationship, but as the weekend progresses, a series of increasingly disturbing discoveries lead him to a truth that he never could have imagined.",79.163,/tFXcEccSQMf3lfhfXKSU9iRBpa3.jpg,2017-02-24,Get Out,False,7.6,17008,
False,/uzr65Z3xDCjuMW7fw8Whm5curr7.jpg,"['Drama', 'History', 'War']",643,ru,Броненосец Потёмкин,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",27.319,/tjnaRiHUsxBADaOwrQpnTnjHVwi.jpg,1925-12-24,Battleship Potemkin,False,7.622,1121,
False,/fYuWuPZyXSc3s0iPIZ4ZWpEremy.jpg,['Drama'],514439,en,Breakthrough,"Tragedy strikes when a woman named Joyce's son falls through the ice on a frozen lake and is trapped underwater for over 15 minutes. After being rushed to the hospital, the 14-year-old boy continues to fight for his life as Joyce, her husband and their pastor stay by his bedside and pray for a miracle.",37.63,/t58dx7JIgchr9If5uxn3NmHaHoS.jpg,2019-04-10,Breakthrough,False,7.621,1042,
False,/f0QGUAdHs2eDMuUXO9GhViYe1bj.jpg,['Drama'],8832,it,Il Divo,"Italy, early '90s. Calm, clever and inscrutable, politician Giulio Andreotti has been synonymous with power for decades. He has survived everything: electoral battles, terrorist massacres, loss of friends, slanderous accusations; but now certain repentant mobsters implicate him in the crimes of Cosa Nostra.",29.263,/g1bgM34ZGldqcGkucmaGZe4pMBu.jpg,2008-05-28,Il Divo,False,7.621,1083,
False,/xXhta1NIKn09IXy0mfp68cabdWS.jpg,"['Comedy', 'Romance']",466282,en,To All the Boys I've Loved Before,Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.,64.183,/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg,2018-08-16,To All the Boys I've Loved Before,False,7.62,8255,
False,/n3gb8oqP9BeRCUsCmZVaT5eltPH.jpg,"['Science Fiction', 'Adventure', 'Action']",283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,98.62,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,2017-04-19,Guardians of the Galaxy Vol. 2,False,7.62,21206,
False,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,"['Action', 'Science Fiction']",137113,en,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",72.288,/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,2014-05-27,Edge of Tomorrow,False,7.62,13510,
False,/syKiIOqEoOi1Hb0Oh0n9cImcBab.jpg,"['Horror', 'Thriller']",756999,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",80.667,/lr11mCT85T1JanlgjMuhs9nMht4.jpg,2022-06-22,The Black Phone,False,7.619,4719,
False,/sDnsobefVmEd7Eh8IoV79bvNcc7.jpg,"['Adventure', 'Animation']",366170,ja,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,Yugi and Kaiba have a special duel that transcends dimensions.,27.391,/nFQkn1KE0Is3FUW0yPPgdVvCnlo.jpg,2016-04-23,Yu-Gi-Oh!: The Dark Side of Dimensions,False,7.619,421,
False,/lMWOcXVA62xnk1jSaz8iwrxVJR7.jpg,['Drama'],795514,en,The Fallout,"In the wake of a school tragedy, Vada, Mia and Quinton form a unique and dynamic bond as they navigate the never linear, often confusing journey to heal in a world that feels forever changed.",73.046,/y94auaBWq1E7sun3ZpvBmQfGUW.jpg,2021-03-17,The Fallout,False,7.618,1062,
